Foreign Originating,Foreign Returning,Month,Month Number,U.S. Citizen Originating,U.S. Citizen Returning,Year,__source_file,__source_title
35,8,May,5,19,87,2019,key_west.csv,key_west
36,17,April,4,20,79,2019,key_west.csv,key_west
39,6,March,3,35,89,2019,key_west.csv,key_west
29,10,February,2,34,87,2019,key_west.csv,key_west
32,17,January,1,32,85,2019,key_west.csv,key_west
0,0,January,1,0,1,2025,killeen.csv,killeen
0,0,October,10,1,0,2024,killeen.csv,killeen
0,0,September,9,0,251,2024,killeen.csv,killeen
0,0,June,6,5,3,2024,killeen.csv,killeen
0,0,April,4,0,5,2024,killeen.csv,killeen
0,0,March,3,0,6,2024,killeen.csv,killeen
0,0,January,1,0,8,2024,killeen.csv,killeen
0,0,December,12,0,4,2023,killeen.csv,killeen
0,0,November,11,0,4,2023,killeen.csv,killeen
0,0,September,9,0,7,2023,killeen.csv,killeen
0,0,August,8,0,9,2023,killeen.csv,killeen
0,0,June,6,0,27,2023,killeen.csv,killeen
0,0,April,4,0,1,2023,killeen.csv,killeen
0,0,February,2,11,0,2023,killeen.csv,killeen
109,0,January,1,7,0,2023,killeen.csv,killeen
0,0,November,11,0,1,2022,killeen.csv,killeen
0,0,October,10,5,0,2022,killeen.csv,killeen
0,0,August,8,10,0,2022,killeen.csv,killeen
0,0,March,3,5,0,2022,killeen.csv,killeen
0,0,January,1,3,0,2022,killeen.csv,killeen
0,0,November,11,1,0,2021,killeen.csv,killeen
0,0,July,7,2,0,2021,killeen.csv,killeen
0,0,June,6,4,0,2021,killeen.csv,killeen
0,0,May,5,4,0,2021,killeen.csv,killeen
0,0,April,4,10,0,2021,killeen.csv,killeen
0,0,February,2,0,1,2021,killeen.csv,killeen
0,0,January,1,5,0,2021,killeen.csv,killeen
0,0,November,11,8,0,2020,killeen.csv,killeen
0,0,October,10,1,0,2020,killeen.csv,killeen
0,0,August,8,14,0,2020,killeen.csv,killeen
0,0,July,7,4,1,2020,killeen.csv,killeen
0,0,May,5,1,0,2020,killeen.csv,killeen
0,0,April,4,0,1,2020,killeen.csv,killeen
0,0,March,3,0,1,2020,killeen.csv,killeen
0,0,November,11,1,0,2019,killeen.csv,killeen
0,0,October,10,10,0,2019,killeen.csv,killeen
0,0,August,8,0,1,2019,killeen.csv,killeen
0,0,July,7,6,0,2019,killeen.csv,killeen
0,0,May,5,2,0,2019,killeen.csv,killeen
0,6,August,8,0,0,2023,king_salmon.csv,king_salmon
0,8,August,8,0,0,2022,king_salmon.csv,king_salmon
0,0,October,10,2,0,2021,king_salmon.csv,king_salmon
0,8,August,8,0,0,2021,king_salmon.csv,king_salmon
0,6,August,8,0,0,2019,king_salmon.csv,king_salmon
3,1,January,1,0,0,2024,kingman.csv,kingman
1,0,December,12,0,0,2024,kingston.csv,kingston
0,1,November,11,0,0,2024,kingston.csv,kingston
0,1,March,3,0,0,2024,kingston.csv,kingston
0,1,April,4,0,0,2023,kingston.csv,kingston
2,1,February,2,0,0,2023,kingston.csv,kingston
1,0,December,12,0,0,2022,kingston.csv,kingston
1,1,November,11,0,0,2022,kingston.csv,kingston
0,6,June,6,0,0,2022,kingston.csv,kingston
0,1,May,5,1,0,2022,kingston.csv,kingston
0,6,April,4,1,0,2022,kingston.csv,kingston
0,3,December,12,1,0,2021,kingston.csv,kingston
0,4,September,9,2,0,2021,kingston.csv,kingston
0,17,August,8,4,0,2021,kingston.csv,kingston
0,9,May,5,3,0,2021,kingston.csv,kingston
0,3,January,1,0,0,2021,kingston.csv,kingston
2,0,May,5,0,0,2020,kingston.csv,kingston
0,2,October,10,8,0,2024,kingstown.csv,kingstown
0,0,August,8,2,0,2024,kingstown.csv,kingstown
0,0,November,11,16,0,2024,kinston.csv,kinston
0,1,March,3,2,0,2024,kinston.csv,kinston
0,0,November,11,14,0,2021,kinston.csv,kinston
0,0,December,12,5,0,2022,kirksville.csv,kirksville
0,16,July,7,0,0,2025,kissimmee.csv,kissimmee
0,0,May,5,4,0,2025,kissimmee.csv,kissimmee
0,0,March,3,5,0,2025,kissimmee.csv,kissimmee
0,5,February,2,0,0,2025,kissimmee.csv,kissimmee
0,13,January,1,1,0,2025,kissimmee.csv,kissimmee
0,0,December,12,19,0,2024,kissimmee.csv,kissimmee
0,6,October,10,0,0,2024,kissimmee.csv,kissimmee
0,3,March,3,5,0,2024,kissimmee.csv,kissimmee
0,1,February,2,5,0,2024,kissimmee.csv,kissimmee
0,7,January,1,0,0,2024,kissimmee.csv,kissimmee
0,0,November,11,7,0,2023,kissimmee.csv,kissimmee
0,0,October,10,6,0,2023,kissimmee.csv,kissimmee
0,0,September,9,4,0,2023,kissimmee.csv,kissimmee
0,0,August,8,4,0,2023,kissimmee.csv,kissimmee
0,0,February,2,1,0,2023,kissimmee.csv,kissimmee
0,0,January,1,6,0,2023,kissimmee.csv,kissimmee
0,3,November,11,0,0,2022,kissimmee.csv,kissimmee
0,0,September,9,2,0,2022,kissimmee.csv,kissimmee
0,0,June,6,1,0,2022,kissimmee.csv,kissimmee
0,2,May,5,8,0,2022,kissimmee.csv,kissimmee
0,0,April,4,4,2,2022,kissimmee.csv,kissimmee
0,1,February,2,6,0,2022,kissimmee.csv,kissimmee
0,0,December,12,4,0,2021,kissimmee.csv,kissimmee
0,0,May,5,8,0,2021,kissimmee.csv,kissimmee
0,0,November,11,2,0,2020,kissimmee.csv,kissimmee
0,7,October,10,10,0,2020,kissimmee.csv,kissimmee
0,11,June,6,1,0,2020,kissimmee.csv,kissimmee
0,11,May,5,1,0,2020,kissimmee.csv,kissimmee
0,0,January,1,6,0,2020,kissimmee.csv,kissimmee
0,0,December,12,12,0,2019,kissimmee.csv,kissimmee
0,0,November,11,1,0,2019,kissimmee.csv,kissimmee
0,1,September,9,10,0,2019,kissimmee.csv,kissimmee
0,13,August,8,1,0,2019,kissimmee.csv,kissimmee
0,2,July,7,0,0,2019,kissimmee.csv,kissimmee
0,0,June,6,1,0,2019,kissimmee.csv,kissimmee
0,3,May,5,4,0,2019,kissimmee.csv,kissimmee
0,3,April,4,0,2,2019,kissimmee.csv,kissimmee
0,2,March,3,14,0,2019,kissimmee.csv,kissimmee
0,6,February,2,11,0,2019,kissimmee.csv,kissimmee
0,0,January,1,3,0,2019,kissimmee.csv,kissimmee
0,2,April,4,0,0,2024,klamath_falls.csv,klamath_falls
0,2,March,3,0,0,2024,klamath_falls.csv,klamath_falls
0,4,January,1,0,0,2024,klamath_falls.csv,klamath_falls
0,1,January,1,0,0,2023,klamath_falls.csv,klamath_falls
0,2,November,11,0,0,2022,klamath_falls.csv,klamath_falls
0,3,February,2,0,0,2022,klamath_falls.csv,klamath_falls
0,0,August,8,1,0,2019,klamath_falls.csv,klamath_falls
10,3,August,8,18,22,2025,knoxville.csv,knoxville
6,14,July,7,40,17,2025,knoxville.csv,knoxville
0,2,June,6,70,39,2025,knoxville.csv,knoxville
0,5,May,5,60,8,2025,knoxville.csv,knoxville
7,10,April,4,37,53,2025,knoxville.csv,knoxville
8,3,March,3,53,71,2025,knoxville.csv,knoxville
2,1,February,2,55,45,2025,knoxville.csv,knoxville
3,0,January,1,25,44,2025,knoxville.csv,knoxville
0,1,December,12,51,35,2024,knoxville.csv,knoxville
4,6,November,11,23,0,2024,knoxville.csv,knoxville
11,19,October,10,35,27,2024,knoxville.csv,knoxville
12,43,September,9,19,9,2024,knoxville.csv,knoxville
12,2,August,8,21,26,2024,knoxville.csv,knoxville
6,1,July,7,93,71,2024,knoxville.csv,knoxville
16,28,June,6,71,33,2024,knoxville.csv,knoxville
8,2,May,5,33,26,2024,knoxville.csv,knoxville
2,25,April,4,76,45,2024,knoxville.csv,knoxville
21,18,March,3,69,84,2024,knoxville.csv,knoxville
2,6,February,2,39,32,2024,knoxville.csv,knoxville
0,6,January,1,69,26,2024,knoxville.csv,knoxville
7,2,December,12,49,7,2023,knoxville.csv,knoxville
25,18,November,11,83,10,2023,knoxville.csv,knoxville
11,26,October,10,31,6,2023,knoxville.csv,knoxville
6,3,September,9,32,0,2023,knoxville.csv,knoxville
22,24,August,8,20,36,2023,knoxville.csv,knoxville
1,6,July,7,25,53,2023,knoxville.csv,knoxville
6,12,June,6,14,12,2023,knoxville.csv,knoxville
4,8,May,5,78,3,2023,knoxville.csv,knoxville
16,17,April,4,25,54,2023,knoxville.csv,knoxville
8,12,March,3,43,51,2023,knoxville.csv,knoxville
6,7,February,2,57,33,2023,knoxville.csv,knoxville
1,1,January,1,38,50,2023,knoxville.csv,knoxville
22,11,December,12,26,35,2022,knoxville.csv,knoxville
5,5,November,11,52,3,2022,knoxville.csv,knoxville
4,7,October,10,53,17,2022,knoxville.csv,knoxville
31,15,September,9,16,0,2022,knoxville.csv,knoxville
7,24,August,8,32,18,2022,knoxville.csv,knoxville
17,17,July,7,21,35,2022,knoxville.csv,knoxville
1,12,June,6,54,43,2022,knoxville.csv,knoxville
2,1,May,5,62,17,2022,knoxville.csv,knoxville
0,6,April,4,39,23,2022,knoxville.csv,knoxville
2,8,March,3,37,45,2022,knoxville.csv,knoxville
0,7,February,2,5,8,2022,knoxville.csv,knoxville
6,1,January,1,46,114,2022,knoxville.csv,knoxville
4,0,December,12,29,10,2021,knoxville.csv,knoxville
13,15,November,11,37,8,2021,knoxville.csv,knoxville
1,2,October,10,1,3,2021,knoxville.csv,knoxville
3,2,September,9,12,13,2021,knoxville.csv,knoxville
0,1,August,8,10,8,2021,knoxville.csv,knoxville
0,1,July,7,11,8,2021,knoxville.csv,knoxville
39,1,June,6,9,119,2021,knoxville.csv,knoxville
0,0,May,5,31,23,2021,knoxville.csv,knoxville
0,0,April,4,9,2,2021,knoxville.csv,knoxville
0,5,March,3,10,33,2021,knoxville.csv,knoxville
0,1,February,2,10,20,2021,knoxville.csv,knoxville
0,1,January,1,7,13,2021,knoxville.csv,knoxville
6,7,December,12,0,2,2020,knoxville.csv,knoxville
0,0,November,11,9,10,2020,knoxville.csv,knoxville
0,0,October,10,19,16,2020,knoxville.csv,knoxville
0,8,September,9,0,0,2020,knoxville.csv,knoxville
0,0,August,8,2,0,2020,knoxville.csv,knoxville
0,0,July,7,5,0,2020,knoxville.csv,knoxville
0,0,June,6,5,4,2020,knoxville.csv,knoxville
1,0,May,5,14,1,2020,knoxville.csv,knoxville
0,0,April,4,0,9,2020,knoxville.csv,knoxville
0,2,March,3,27,31,2020,knoxville.csv,knoxville
20,20,February,2,39,38,2020,knoxville.csv,knoxville
3,12,January,1,15,32,2020,knoxville.csv,knoxville
1,3,December,12,21,10,2019,knoxville.csv,knoxville
7,5,November,11,95,93,2019,knoxville.csv,knoxville
9,21,October,10,35,27,2019,knoxville.csv,knoxville
14,8,September,9,2,10,2019,knoxville.csv,knoxville
8,14,August,8,49,27,2019,knoxville.csv,knoxville
5,1,July,7,19,24,2019,knoxville.csv,knoxville
39,10,June,6,35,39,2019,knoxville.csv,knoxville
5,5,May,5,20,6,2019,knoxville.csv,knoxville
1,4,April,4,14,37,2019,knoxville.csv,knoxville
0,1,March,3,23,31,2019,knoxville.csv,knoxville
8,4,February,2,39,27,2019,knoxville.csv,knoxville
3,1,January,1,26,54,2019,knoxville.csv,knoxville
4,9,May,5,0,0,2025,kodiak.csv,kodiak
0,10,September,9,0,0,2024,kodiak.csv,kodiak
0,14,August,8,0,0,2022,kodiak.csv,kodiak
16,0,July,7,0,0,2022,kodiak.csv,kodiak
0,2,May,5,0,0,2022,kodiak.csv,kodiak
0,3,September,9,0,0,2021,kodiak.csv,kodiak
0,1,June,6,2,0,2019,kodiak.csv,kodiak
20,28,August,8,27,22,2025,kona.csv,kona
22,34,July,7,2,13,2025,kona.csv,kona
21,3,June,6,15,8,2025,kona.csv,kona
15,166,May,5,62,2,2025,kona.csv,kona
3072,3888,April,4,440,491,2025,kona.csv,kona
5834,6379,March,3,630,672,2025,kona.csv,kona
5465,5243,February,2,501,515,2025,kona.csv,kona
5362,4918,January,1,501,600,2025,kona.csv,kona
6123,5146,December,12,700,688,2024,kona.csv,kona
5931,5070,November,11,562,728,2024,kona.csv,kona
682,351,October,10,57,97,2024,kona.csv,kona
39,21,September,9,65,44,2024,kona.csv,kona
1838,1653,August,8,74,322,2024,kona.csv,kona
813,414,July,7,38,183,2024,kona.csv,kona
20,17,June,6,18,2,2024,kona.csv,kona
5,26,May,5,13,0,2024,kona.csv,kona
2763,4029,April,4,588,330,2024,kona.csv,kona
7617,7215,March,3,2148,1902,2024,kona.csv,kona
6225,6090,February,2,630,716,2024,kona.csv,kona
6929,6657,January,1,929,1088,2024,kona.csv,kona
7600,6286,December,12,1193,1109,2023,kona.csv,kona
6815,5500,November,11,732,981,2023,kona.csv,kona
789,241,October,10,136,112,2023,kona.csv,kona
5,31,September,9,21,14,2023,kona.csv,kona
2351,2008,August,8,106,164,2023,kona.csv,kona
1118,675,July,7,120,271,2023,kona.csv,kona
0,14,June,6,12,0,2023,kona.csv,kona
5,2,May,5,19,20,2023,kona.csv,kona
2742,3788,April,4,230,238,2023,kona.csv,kona
6860,7035,March,3,768,816,2023,kona.csv,kona
6029,6015,February,2,462,496,2023,kona.csv,kona
6823,6476,January,1,522,706,2023,kona.csv,kona
6150,4839,December,12,596,782,2022,kona.csv,kona
4276,3500,November,11,249,465,2022,kona.csv,kona
323,191,October,10,46,36,2022,kona.csv,kona
1105,771,September,9,79,66,2022,kona.csv,kona
1131,767,August,8,44,146,2022,kona.csv,kona
66,72,July,7,36,16,2022,kona.csv,kona
6,2,June,6,0,12,2022,kona.csv,kona
13,172,May,5,10,9,2022,kona.csv,kona
3608,4650,April,4,316,358,2022,kona.csv,kona
5199,4751,March,3,361,487,2022,kona.csv,kona
2903,2669,February,2,152,237,2022,kona.csv,kona
2761,3020,January,1,161,184,2022,kona.csv,kona
3254,2358,December,12,187,269,2021,kona.csv,kona
2176,1454,November,11,93,139,2021,kona.csv,kona
144,0,October,10,8,16,2021,kona.csv,kona
0,9,September,9,0,0,2021,kona.csv,kona
30,5,August,8,5,4,2021,kona.csv,kona
1,13,July,7,76,16,2021,kona.csv,kona
18,0,June,6,28,7,2021,kona.csv,kona
2,0,May,5,2,4,2021,kona.csv,kona
0,25,April,4,1,0,2021,kona.csv,kona
16,10,March,3,0,9,2021,kona.csv,kona
19,38,February,2,23,12,2021,kona.csv,kona
290,83,January,1,26,21,2021,kona.csv,kona
8,1,December,12,9,0,2020,kona.csv,kona
0,11,November,11,42,4,2020,kona.csv,kona
0,1,October,10,3,2,2020,kona.csv,kona
2,1,September,9,11,22,2020,kona.csv,kona
0,1,August,8,27,0,2020,kona.csv,kona
3,2,July,7,8,6,2020,kona.csv,kona
4,0,April,4,0,8,2020,kona.csv,kona
4861,7826,March,3,393,563,2020,kona.csv,kona
13579,12714,February,2,757,993,2020,kona.csv,kona
14220,12735,January,1,955,1562,2020,kona.csv,kona
12855,10685,December,12,1590,1368,2019,kona.csv,kona
12258,10721,November,11,1273,1348,2019,kona.csv,kona
9017,6947,October,10,1000,878,2019,kona.csv,kona
8304,8171,September,9,771,348,2019,kona.csv,kona
9238,9049,August,8,262,327,2019,kona.csv,kona
8684,6885,July,7,759,1014,2019,kona.csv,kona
7359,6345,June,6,2465,1471,2019,kona.csv,kona
6192,5862,May,5,1048,751,2019,kona.csv,kona
8644,8459,April,4,1090,1022,2019,kona.csv,kona
12778,12314,March,3,1592,1531,2019,kona.csv,kona
12897,11961,February,2,999,1080,2019,kona.csv,kona
11956,11944,January,1,943,1267,2019,kona.csv,kona
0,16,September,9,6,0,2022,kotzebue.csv,kotzebue
0,5,July,7,2,0,2022,kotzebue.csv,kotzebue
0,0,June,6,12,0,2025,la_crosse.csv,la_crosse
0,0,April,4,5,0,2025,la_crosse.csv,la_crosse
0,0,June,6,9,0,2024,la_crosse.csv,la_crosse
0,0,January,1,3,0,2023,la_crosse.csv,la_crosse
0,0,October,10,15,0,2022,la_crosse.csv,la_crosse
0,1,June,6,5,0,2022,la_crosse.csv,la_crosse
0,0,January,1,2,0,2021,la_crosse.csv,la_crosse
0,0,May,5,2,0,2025,la_grange.csv,la_grange
0,0,November,11,7,0,2021,la_grange.csv,la_grange
0,5,March,3,0,0,2023,la_isabela.csv,la_isabela
0,0,August,8,6,0,2025,la_porte.csv,la_porte
0,0,July,7,2,0,2024,la_porte.csv,la_porte
0,0,October,10,4,0,2023,la_porte.csv,la_porte
0,0,August,8,2,0,2022,la_porte.csv,la_porte
0,0,February,2,11,0,2021,la_romana.csv,la_romana
0,0,September,9,3,0,2024,la_verne.csv,la_verne
0,3,April,4,13,0,2024,la_verne.csv,la_verne
0,0,September,9,2,0,2023,la_verne.csv,la_verne
0,0,April,4,2,0,2023,la_verne.csv,la_verne
0,0,March,3,2,0,2023,la_verne.csv,la_verne
0,0,January,1,3,0,2022,la_verne.csv,la_verne
0,0,June,6,3,0,2021,la_verne.csv,la_verne
0,0,May,5,2,0,2021,la_verne.csv,la_verne
0,0,April,4,2,0,2021,la_verne.csv,la_verne
1,1,October,10,1,1,2020,la_verne.csv,la_verne
0,0,March,3,1,0,2020,la_verne.csv,la_verne
0,0,November,11,1,0,2019,la_verne.csv,la_verne
0,0,October,10,5,0,2019,la_verne.csv,la_verne
0,0,September,9,3,0,2019,la_verne.csv,la_verne
0,0,August,8,2,0,2019,la_verne.csv,la_verne
0,0,July,7,1,0,2019,la_verne.csv,la_verne
0,0,June,6,5,0,2019,la_verne.csv,la_verne
0,0,May,5,4,0,2019,la_verne.csv,la_verne
0,0,March,3,2,0,2019,la_verne.csv,la_verne
0,0,February,2,2,0,2019,la_verne.csv,la_verne
0,0,January,1,5,0,2019,la_verne.csv,la_verne
0,1,August,8,12,0,2025,laconia.csv,laconia
0,0,July,7,1,0,2025,laconia.csv,laconia
0,0,May,5,1,0,2025,laconia.csv,laconia
0,2,January,1,1,0,2025,laconia.csv,laconia
0,0,July,7,6,0,2023,laconia.csv,laconia
0,0,February,2,1,0,2023,laconia.csv,laconia
0,0,June,6,1,0,2022,laconia.csv,laconia
0,0,February,2,6,0,2022,laconia.csv,laconia
0,0,August,8,9,0,2021,laconia.csv,laconia
0,0,November,11,6,0,2019,laconia.csv,laconia
0,0,September,9,4,0,2019,laconia.csv,laconia
0,0,August,8,1,0,2019,laconia.csv,laconia
0,0,July,7,3,0,2019,laconia.csv,laconia
0,3,August,8,33,5,2025,lafayette.csv,lafayette
0,0,July,7,45,0,2025,lafayette.csv,lafayette
0,1,June,6,83,13,2025,lafayette.csv,lafayette
0,0,May,5,23,0,2025,lafayette.csv,lafayette
0,0,April,4,206,5,2025,lafayette.csv,lafayette
0,0,March,3,4,8,2025,lafayette.csv,lafayette
0,0,February,2,18,2,2025,lafayette.csv,lafayette
0,2,January,1,10,13,2025,lafayette.csv,lafayette
0,7,December,12,8,0,2024,lafayette.csv,lafayette
0,1,November,11,27,1,2024,lafayette.csv,lafayette
0,0,October,10,19,19,2024,lafayette.csv,lafayette
0,0,September,9,7,0,2024,lafayette.csv,lafayette
0,0,August,8,11,10,2024,lafayette.csv,lafayette
0,0,July,7,22,0,2024,lafayette.csv,lafayette
0,0,June,6,16,8,2024,lafayette.csv,lafayette
0,4,May,5,4,0,2024,lafayette.csv,lafayette
0,0,March,3,21,0,2024,lafayette.csv,lafayette
0,0,February,2,10,0,2024,lafayette.csv,lafayette
0,10,January,1,37,0,2024,lafayette.csv,lafayette
0,0,December,12,25,0,2023,lafayette.csv,lafayette
0,12,November,11,25,0,2023,lafayette.csv,lafayette
0,0,October,10,18,0,2023,lafayette.csv,lafayette
0,0,September,9,2,0,2023,lafayette.csv,lafayette
0,1,August,8,4,0,2023,lafayette.csv,lafayette
0,0,July,7,28,0,2023,lafayette.csv,lafayette
0,0,June,6,19,0,2023,lafayette.csv,lafayette
0,0,May,5,15,0,2023,lafayette.csv,lafayette
0,0,April,4,44,0,2023,lafayette.csv,lafayette
0,1,March,3,7,0,2023,lafayette.csv,lafayette
0,6,February,2,33,0,2023,lafayette.csv,lafayette
0,1,January,1,20,0,2023,lafayette.csv,lafayette
0,0,December,12,12,0,2022,lafayette.csv,lafayette
0,1,November,11,12,0,2022,lafayette.csv,lafayette
0,1,October,10,34,0,2022,lafayette.csv,lafayette
0,0,September,9,7,7,2022,lafayette.csv,lafayette
0,1,August,8,16,0,2022,lafayette.csv,lafayette
0,0,July,7,26,0,2022,lafayette.csv,lafayette
0,4,June,6,19,12,2022,lafayette.csv,lafayette
0,1,May,5,32,0,2022,lafayette.csv,lafayette
0,0,April,4,11,0,2022,lafayette.csv,lafayette
0,2,March,3,38,0,2022,lafayette.csv,lafayette
0,0,February,2,14,0,2022,lafayette.csv,lafayette
0,0,January,1,11,0,2022,lafayette.csv,lafayette
0,1,December,12,9,0,2021,lafayette.csv,lafayette
0,0,November,11,27,0,2021,lafayette.csv,lafayette
0,0,October,10,27,0,2021,lafayette.csv,lafayette
0,0,September,9,1,0,2021,lafayette.csv,lafayette
0,1,August,8,7,0,2021,lafayette.csv,lafayette
0,0,July,7,17,0,2021,lafayette.csv,lafayette
0,4,June,6,20,0,2021,lafayette.csv,lafayette
0,0,May,5,12,0,2021,lafayette.csv,lafayette
0,0,April,4,26,0,2021,lafayette.csv,lafayette
0,1,March,3,9,0,2021,lafayette.csv,lafayette
0,0,February,2,6,0,2021,lafayette.csv,lafayette
0,2,January,1,18,0,2021,lafayette.csv,lafayette
0,0,December,12,7,0,2020,lafayette.csv,lafayette
0,0,November,11,11,0,2020,lafayette.csv,lafayette
0,0,October,10,14,0,2020,lafayette.csv,lafayette
0,0,September,9,21,9,2020,lafayette.csv,lafayette
0,0,August,8,15,0,2020,lafayette.csv,lafayette
0,0,July,7,8,7,2020,lafayette.csv,lafayette
0,0,June,6,22,0,2020,lafayette.csv,lafayette
0,0,May,5,5,0,2020,lafayette.csv,lafayette
0,0,March,3,7,0,2020,lafayette.csv,lafayette
0,0,February,2,25,0,2020,lafayette.csv,lafayette
0,0,January,1,26,9,2020,lafayette.csv,lafayette
0,0,December,12,23,0,2019,lafayette.csv,lafayette
0,1,November,11,16,6,2019,lafayette.csv,lafayette
0,3,October,10,21,7,2019,lafayette.csv,lafayette
0,0,September,9,12,0,2019,lafayette.csv,lafayette
0,4,July,7,3,0,2019,lafayette.csv,lafayette
0,0,June,6,35,28,2019,lafayette.csv,lafayette
0,4,May,5,28,0,2019,lafayette.csv,lafayette
0,5,April,4,31,0,2019,lafayette.csv,lafayette
0,0,March,3,19,6,2019,lafayette.csv,lafayette
0,0,February,2,27,0,2019,lafayette.csv,lafayette
0,1,January,1,6,9,2019,lafayette.csv,lafayette
4200,4099,August,8,8028,8508,2025,laguna_beach.csv,laguna_beach
4262,4115,July,7,10011,9900,2025,laguna_beach.csv,laguna_beach
2791,3053,June,6,10837,9440,2025,laguna_beach.csv,laguna_beach
4259,4499,May,5,8458,7863,2025,laguna_beach.csv,laguna_beach
5391,5545,April,4,8429,8331,2025,laguna_beach.csv,laguna_beach
6096,6343,March,3,8148,7966,2025,laguna_beach.csv,laguna_beach
5374,5520,February,2,6871,6166,2025,laguna_beach.csv,laguna_beach
5912,6165,January,1,5403,6119,2025,laguna_beach.csv,laguna_beach
6337,6295,December,12,9932,7751,2024,laguna_beach.csv,laguna_beach
6954,7017,November,11,8302,7749,2024,laguna_beach.csv,laguna_beach
6302,6381,October,10,8316,7845,2024,laguna_beach.csv,laguna_beach
5634,5744,September,9,7843,8053,2024,laguna_beach.csv,laguna_beach
6191,6247,August,8,8970,9578,2024,laguna_beach.csv,laguna_beach
5240,4901,July,7,11970,12133,2024,laguna_beach.csv,laguna_beach
4257,4476,June,6,12358,11130,2024,laguna_beach.csv,laguna_beach
5955,6468,May,5,10048,8657,2024,laguna_beach.csv,laguna_beach
6031,6460,April,4,8689,8990,2024,laguna_beach.csv,laguna_beach
6449,7014,March,3,9473,8666,2024,laguna_beach.csv,laguna_beach
6414,6390,February,2,8297,7236,2024,laguna_beach.csv,laguna_beach
5702,6318,January,1,6974,7373,2024,laguna_beach.csv,laguna_beach
5665,5423,December,12,6546,4972,2023,laguna_beach.csv,laguna_beach
5752,5781,November,11,5910,5467,2023,laguna_beach.csv,laguna_beach
5908,6206,October,10,8091,7281,2023,laguna_beach.csv,laguna_beach
5796,5880,September,9,8858,8297,2023,laguna_beach.csv,laguna_beach
6005,6194,August,8,9705,9872,2023,laguna_beach.csv,laguna_beach
5500,5649,July,7,12039,12434,2023,laguna_beach.csv,laguna_beach
4492,4779,June,6,12994,11546,2023,laguna_beach.csv,laguna_beach
6337,7191,May,5,10312,9768,2023,laguna_beach.csv,laguna_beach
7111,7286,April,4,9815,9832,2023,laguna_beach.csv,laguna_beach
6880,7064,March,3,9943,9574,2023,laguna_beach.csv,laguna_beach
5927,5992,February,2,8576,8208,2023,laguna_beach.csv,laguna_beach
5299,5685,January,1,8917,9363,2023,laguna_beach.csv,laguna_beach
5629,5446,December,12,9480,8531,2022,laguna_beach.csv,laguna_beach
5886,6159,November,11,9733,9113,2022,laguna_beach.csv,laguna_beach
6182,6549,October,10,10393,10293,2022,laguna_beach.csv,laguna_beach
5373,5360,September,9,9558,9198,2022,laguna_beach.csv,laguna_beach
6324,6368,August,8,10247,11154,2022,laguna_beach.csv,laguna_beach
5526,5532,July,7,11265,11608,2022,laguna_beach.csv,laguna_beach
4925,5001,June,6,11709,10765,2022,laguna_beach.csv,laguna_beach
5996,6895,May,5,8446,9022,2022,laguna_beach.csv,laguna_beach
5151,5124,April,4,8513,8886,2022,laguna_beach.csv,laguna_beach
4470,4285,March,3,7700,8328,2022,laguna_beach.csv,laguna_beach
1964,1954,February,2,5953,6308,2022,laguna_beach.csv,laguna_beach
1336,1693,January,1,5282,6689,2022,laguna_beach.csv,laguna_beach
2782,2945,December,12,8410,7846,2021,laguna_beach.csv,laguna_beach
2266,2277,November,11,7669,7800,2021,laguna_beach.csv,laguna_beach
1247,1194,October,10,7230,7132,2021,laguna_beach.csv,laguna_beach
319,277,September,9,5450,5249,2021,laguna_beach.csv,laguna_beach
